time,summary,icon,sunriseTime,sunsetTime,moonPhase,precipIntensity,precipIntensityMax,precipIntensityMaxTime,precipProbability,precipType,temperatureHigh,temperatureHighTime,temperatureLow,temperatureLowTime,apparentTemperatureHigh,apparentTemperatureHighTime,apparentTemperatureLow,apparentTemperatureLowTime,dewPoint,humidity,pressure,windSpeed,windGust,windGustTime,windBearing,cloudCover,uvIndex,uvIndexTime,visibility,ozone,temperatureMin,temperatureMinTime,temperatureMax,temperatureMaxTime,apparentTemperatureMin,apparentTemperatureMinTime,apparentTemperatureMax,apparentTemperatureMaxTime
"Fri Jan 11 2013","Overcast throughout the day.","cloudy","1357908950","1357944996","0.99","0.0057","0.0167","1357909200","0.89","rain","68.21","1357934400","64.26","1357959600","68.65","1357934400","64.94","1357959600","62.23","0.91","1017.79","4.76","16.4","1357894800","187","0.95","","","8.82","",,"1357909200","68.21","1357934400","62.86","1357909200","68.65","1357934400"
"Sat Jan 12 2013","Mostly cloudy throughout the day.","partly-cloudy-day","1357995340","1358031452","0.04","0.0057","0.0282","1357999200","0.78","rain","70.08","1358024400","62.85","1358078400","70.76","1358024400","63.36","1358078400","63.95","0.9","1016.1","3.8","14","1358049600","170","0.89","","","9.47","",,"1357970400","70.08","1358024400","65.95","1357988400","70.76","1358024400"
"Sun Jan 13 2013","Heavy rain in the evening.","rain","1358081729","1358117908","0.07","0.041","0.4406","1358121600","0.98","rain","69.17","1358107200","35.68","1358172000","69.82","1358107200","30.8","1358172000","57.94","0.91","1014.84","2.04","16.11","1358110800","177","0.93","","","8.43","",,"1358139600","69.17","1358107200","36.82","1358136000","69.82","1358107200"
"Mon Jan 14 2013","Mixed precipitation (1–4 in. of snow) starting in the afternoon.","rain","1358168116","1358204365","0.11","0.0419","0.1661","1358197200","0.96","rain","36.75","1358168400","33.89","1358215200","32.58","1358168400","30.18","1358244000","34.08","0.94","1023.03","4.71","14.21","1358200800","13","0.98","","","6.41","",,"1358204400","39.96","1358143200","26.96","1358204400","36.62","1358146800"
"Tue Jan 15 2013","Rain throughout the day.","rain","1358254500","1358290822","0.14","0.0633","0.129","1358305200","0.98","rain","39.42","1358283600","36.21","1358334000","37.79","1358276400","33.63","1358344800","35.25","0.97","1019.18","2.94","10.41","1358251200","13","1","","","4.53","",,"1358247600","39.42","1358283600","30.18","1358244000","37.79","1358276400"
"Wed Jan 16 2013","Light rain in the morning.","rain","1358340884","1358377280","0.18","0.0185","0.0608","1358316000","0.95","rain","37.65","1358359200","36.31","1358427600","37.41","1358355600","30.73","1358431200","36.06","0.96","1017.86","2.41","8.17","1358362800","352","0.98","","","7.92","",,"1358334000","37.93","1358398800","33.37","1358366400","37.9","1358395200"
"Thu Jan 17 2013","Mixed precipitation starting in the afternoon, continuing until evening.","snow","1358427265","1358463739","0.21","0.0146","0.0396","1358460000","0.87","rain","40.67","1358463600","28.43","1358514000","36.33","1358463600","28.43","1358514000","33.68","0.88","1019.61","5.12","17.59","1358438400","351","0.72","","","8.15","",,"1358449200","40.67","1358463600","26.89","1358449200","36.92","1358474400"
"Fri Jan 18 2013","Rain until afternoon.","rain","1358513644","1358550198","0.24","0.011","0.0648","1358528400","0.55","rain","50.5","1358542800","30.98","1358575200","50.5","1358542800","30.98","1358575200","30.28","0.78","1032.3","0.77","7.18","1358488800","14","0","","","8.64","",,"1358514000","50.5","1358542800","28.43","1358514000","50.5","1358542800"
"Sat Jan 19 2013","Partly cloudy overnight.","partly-cloudy-night","1358600022","1358636657","0.27","0.0018","0.0125","1358604000","0.23","rain","55.1","1358629200","31.92","1358686800","55.1","1358629200","31.92","1358686800","31.07","0.68","1027.13","1.91","12.68","1358618400","193","0.04","","","9.98","",,"1358575200","55.1","1358629200","30.98","1358575200","55.1","1358629200"
"Sun Jan 20 2013","Clear throughout the day.","clear-day","1358686398","1358723117","0.3","0","0","","0","","58.48","1358715600","30.65","1358773200","58.48","1358715600","29.68","1358776800","34.52","0.74","1022.77","0.57","8.59","1358701200","332","0.05","","","9.92","",,"1358686800","58.48","1358715600","31.92","1358686800","58.48","1358715600"
"Mon Jan 21 2013","Clear throughout the day.","clear-day","1358772772","1358809577","0.33","0.0001","0.0013","1358784000","0.03","rain","46.08","1358798400","23.38","1358859600","44.22","1358798400","21.02","1358863200","22.94","0.59","1023.38","2.7","13.68","1358791200","349","0.03","","","9.88","",,"1358773200","46.08","1358798400","27.78","1358830800","44.22","1358798400"
"Tue Jan 22 2013","Overcast starting in the evening.","cloudy","1358859145","1358896038","0.36","0.0001","0.001","1358884800","0.1","snow","38.78","1358888400","32.68","1358942400","38.78","1358888400","32.68","1358942400","16.13","0.54","1027.88","1.82","9.48","1358874000","5","0.28","","","9.68","",,"1358859600","38.78","1358888400","21.02","1358863200","38.78","1358888400"
"Wed Jan 23 2013","Overcast in the morning.","cloudy","1358945516","1358982499","0.39","0.0001","0.0005","1358960400","0.02","rain","54.96","1358974800","36.6","1359036000","54.96","1358974800","32.45","1359036000","28.91","0.57","1025.96","1.75","9.92","1358974800","233","0.69","","","9.72","",,"1358942400","54.96","1358974800","32.68","1358942400","54.96","1358974800"
"Thu Jan 24 2013","Mostly cloudy starting in the afternoon.","partly-cloudy-night","1359031885","1359068960","0.42","0","0","","0","","43.75","1359061200","34.43","1359086400","42.14","1359061200","34.43","1359086400","25.38","0.57","1026.83","3","13.24","1359036000","20","0.51","","","9.68","",,"1359086400","46.78","1359007200","32.45","1359036000","46.78","1359007200"
"Fri Jan 25 2013","Light rain until afternoon.","rain","1359118252","1359155421","0.45","0.01","0.051","1359136800","0.95","rain","46.53","1359144000","32.63","1359205200","46.53","1359144000","32.63","1359205200","33.98","0.73","1021.75","1.61","14.11","1359126000","141","1","","","7.23","",,"1359093600","46.53","1359144000","35.08","1359093600","46.53","1359144000"
"Sat Jan 26 2013","Light snow (< 1 in.) in the morning.","snow","1359204618","1359241882","0.48","0.0112","0.0136","1359244800","0.14","rain","51.52","1359234000","37.88","1359273600","51.52","1359234000","37.88","1359273600","33.94","0.78","1025.83","1.77","8.05","1359187200","14","0.56","","","8.62","",,"1359205200","51.52","1359234000","32.63","1359205200","51.52","1359234000"
"Sun Jan 27 2013","Mostly cloudy throughout the day.","partly-cloudy-day","1359290982","1359328344","0.52","0.0112","0.0118","1359313200","0.07","rain","50.45","1359334800","47.61","1359378000","50.45","1359334800","45.77","1359367200","36.77","0.72","1026.53","2.99","10.39","1359345600","134","0.84","","","9.95","",,"1359273600","50.78","1359342000","37.88","1359273600","50.78","1359342000"
"Mon Jan 28 2013","Mostly cloudy until evening.","partly-cloudy-day","1359377344","1359414805","0.55","0.0107","0.0115","1359435600","0.02","rain","63.45","1359410400","53.63","1359450000","63.45","1359410400","53.63","1359450000","46.99","0.75","1024.27","4.11","12.08","1359356400","157","0.55","","","9.38","",,"1359378000","63.45","1359410400","45.77","1359367200","63.45","1359410400"
"Tue Jan 29 2013","Mostly cloudy throughout the day.","partly-cloudy-day","1359463705","1359501267","0.58","0.0112","0.0135","1359522000","0.02","rain","67.29","1359504000","55.23","1359554400","67.77","1359504000","55.23","1359554400","58.23","0.9","1015.99","4.26","18.54","1359518400","153","0.72","","","6.78","",,"1359450000","68.86","1359522000","53.63","1359450000","69.35","1359522000"
"Wed Jan 30 2013","Heavy rain throughout the day.","rain","1359550064","1359587728","0.62","0.0781","0.2917","1359550800","1","rain","55.52","1359550800","31.45","1359633600","55.52","1359550800","27.56","1359637200","50.69","0.86","1004.64","4.58","23.08","1359594000","228","0.98","","","8.28","",,"1359608400","70.33","1359540000","32.09","1359604800","70.89","1359540000"
"Thu Jan 31 2013","Snow (1–2 in.) in the morning.","snow","1359636422","1359674190","0.65","0.0144","0.0495","1359626400","0.21","rain","48.1","1359669600","23.66","1359723600","46.7","1359669600","18.16","1359723600","27.05","0.62","1019.35","4.33","16.11","1359615600","268","0.35","","","9.68","",,"1359633600","48.1","1359669600","27.39","1359644400","46.7","1359669600"
"Fri Feb 01 2013","Clear throughout the day.","clear-day","1359722778","1359760651","0.69","0","0","","0","","35.77","1359756000","25.45","1359784800","35.77","1359756000","24.17","1359806400","17.63","0.59","1029.12","3.23","15.95","1359702000","330","0.15","","","9.68","",,"1359723600","42.1","1359698400","18.16","1359723600","38.61","1359698400"
"Sat Feb 02 2013","Foggy overnight.","fog","1359809132","1359847112","0.72","0.003","0.0266","1359842400","0.84","rain","41.1","1359846000","31.37","1359889200","41.1","1359846000","31.37","1359889200","27.48","0.79","1024.03","1.42","11.11","1359820800","175","0.54","","","8.97","",,"1359784800","41.1","1359846000","24.17","1359806400","41.1","1359846000"
"Sun Feb 03 2013","Partly cloudy in the morning.","partly-cloudy-night","1359895486","1359933573","0.76","0.0003","0.0024","1359903600","0.34","rain","54.16","1359925200","30","1359972000","54.16","1359925200","30","1359972000","30.91","0.71","1020.29","2.84","15.7","1359918000","295","0.22","","","7.89","",,"1359889200","54.16","1359925200","31.37","1359889200","54.16","1359925200"
"Mon Feb 04 2013","Partly cloudy throughout the day.","partly-cloudy-day","1359981837","1360020034","0.8","0","0","","0","","51.71","1360015200","44.06","1360058400","51.71","1360015200","44.06","1360058400","30.67","0.68","1017.91","1.66","8.83","1360008000","169","0.33","","","9.62","",,"1359972000","51.71","1360015200","30","1359972000","51.71","1360015200"
"Tue Feb 05 2013","Foggy overnight.","fog","1360068187","1360106495","0.83","0.001","0.0146","1360058400","0.9","rain","62.97","1360098000","36.02","1360155600","62.97","1360098000","36.02","1360155600","42.44","0.75","1015.73","0.96","7.36","1360087200","224","0.5","","","9.23","",,"1360126800","62.97","1360098000","42.7","1360126800","62.97","1360098000"
"Wed Feb 06 2013","Foggy in the morning.","fog","1360154536","1360192956","0.87","0","0.0004","1360152000","0","","64.32","1360184400","47.97","1360224000","64.32","1360184400","47.97","1360224000","38.26","0.71","1020.42","0.5","5.5","1360173600","61","0.46","","","6.37","",,"1360155600","64.32","1360184400","36.02","1360155600","64.32","1360184400"
"Thu Feb 07 2013","Mostly cloudy throughout the day.","partly-cloudy-day","1360240883","1360279416","0.91","0.0007","0.008","1360238400","0.73","rain","57.94","1360267200","47.1","1360317600","57.94","1360267200","46.58","1360310400","44.82","0.78","1016.33","1.94","10.19","1360267200","123","0.73","","","9.7","",,"1360224000","57.94","1360267200","47.97","1360224000","57.94","1360267200"
"Fri Feb 08 2013","Rain in the morning.","rain","1360327229","1360365877","0.95","0.0112","0.1113","1360328400","1","rain","48","1360335600","30.75","1360414800","48","1360335600","28.96","1360407600","40.65","0.86","1019.4","2.64","13.92","1360350000","12","0.75","","","8.28","",,"1360386000","49.21","1360303200","32.76","1360382400","49.16","1360306800"
"Sat Feb 09 2013","Partly cloudy until evening.","partly-cloudy-day","1360413574","1360452336","0.98","0","0","","0","","59.92","1360447200","49.49","1360461600","59.92","1360447200","49.49","1360461600","31.87","0.65","1024.43","1.84","9.43","1360422000","70","0.32","","","9.95","",,"1360414800","59.92","1360447200","28.96","1360407600","59.92","1360447200"
"Sun Feb 10 2013","Rain starting in the afternoon, continuing until evening.","rain","1360499917","1360538796","0.02","0.0234","0.1842","1360530000","1","rain","54.78","1360544400","54.22","1360591200","54.78","1360544400","54.22","1360591200","43.96","0.74","1017.21","5.34","18.81","1360537200","142","0.56","","","8.99","",,"1360522800","57.8","1360558800","46.3","1360522800","57.8","1360558800"
"Mon Feb 11 2013","Partly cloudy throughout the day.","partly-cloudy-day","1360586259","1360625255","0.06","0.0018","0.0148","1360573200","0.88","rain","55.02","1360587600","40.99","1360670400","55.02","1360587600","40.99","1360670400","47.01","0.81","1019.02","1.31","7.36","1360562400","274","0.49","","","9.64","",,"1360645200","58.85","1360562400","44.7","1360645200","58.93","1360569600"
"Tue Feb 12 2013","Rain in the evening.","rain","1360672599","1360711714","0.09","0.0077","0.0607","1360710000","0.98","rain","51.57","1360692000","42.94","1360720800","51.57","1360692000","40.73","1360764000","37.11","0.74","1016.97","1.67","10.05","1360681200","71","0.52","","","9.44","",,"1360670400","51.57","1360692000","40.99","1360670400","51.57","1360692000"
"Wed Feb 13 2013","Mostly cloudy throughout the day.","partly-cloudy-day","1360758939","1360798173","0.12","0.002","0.01","1360756800","0.82","rain","45.21","1360774800","31.36","1360846800","42.41","1360771200","31.36","1360846800","39.98","0.89","1011.38","2.04","14.62","1360778400","287","0.97","","","8.11","",,"1360803600","45.21","1360774800","37.83","1360785600","45.19","1360756800"
"Thu Feb 14 2013","Clear throughout the day.","clear-day","1360845277","1360884631","0.15","0.0005","0.0067","1360854000","0.11","rain","57.98","1360875600","34.58","1360922400","57.98","1360875600","34.58","1360922400","35.97","0.75","1017.9","1.46","9.35","1360879200","238","0.18","","","8.98","",,"1360846800","57.98","1360875600","31.36","1360846800","57.98","1360875600"
"Fri Feb 15 2013","Mostly cloudy starting in the afternoon.","partly-cloudy-night","1360931614","1360971089","0.19","0.0001","0.0007","1360940400","0.11","rain","55.79","1360951200","27.97","1361019600","55.79","1360951200","25.52","1361023200","35.41","0.75","1019.3","2.07","11.14","1360983600","337","0.31","","","9.72","",,"1360922400","55.79","1360951200","34.58","1360922400","55.79","1360951200"
"Sat Feb 16 2013","Mostly cloudy until evening.","partly-cloudy-day","1361017950","1361057547","0.22","0","0","","0","","38.46","1361044800","19.67","1361102400","33.95","1361059200","19.67","1361102400","19.69","0.57","1021.36","4.36","14.53","1361048400","337","0.44","","","9.92","",,"1361077200","38.46","1361044800","25.52","1361023200","33.95","1361059200"
"Sun Feb 17 2013","Partly cloudy until evening.","partly-cloudy-day","1361104285","1361144004","0.25","0","0","","0","","46.48","1361134800","36.7","1361188800","46.48","1361134800","36.7","1361188800","18.59","0.56","1024.78","0.75","8.7","1361131200","232","0.26","","","10","",,"1361102400","46.48","1361134800","19.67","1361102400","46.48","1361134800"
"Mon Feb 18 2013","Heavy rain overnight.","rain","1361190618","1361230461","0.28","0.0005","0.0114","1361250000","0.82","rain","59.66","1361217600","42.42","1361282400","59.66","1361217600","38.99","1361282400","30.5","0.5","1020.4","6.2","22","1361246400","174","0.38","","","9.94","",,"1361188800","59.66","1361217600","36.7","1361188800","59.66","1361217600"
"Tue Feb 19 2013","Mostly cloudy in the morning.","partly-cloudy-night","1361276951","1361316917","0.31","0.0194","0.2198","1361257200","1","rain","51.36","1361304000","28.4","1361365200","51.36","1361304000","24.01","1361361600","32.43","0.65","1019.4","4.04","16.87","1361307600","285","0.41","","","9.21","",,"1361336400","51.36","1361304000","33.24","1361336400","51.36","1361304000"
"Wed Feb 20 2013","Mostly cloudy throughout the day.","partly-cloudy-day","1361363282","1361403373","0.34","0","0","","0","","37.42","1361394000","31.04","1361448000","37.42","1361394000","27.52","1361440800","20.81","0.61","1024.53","3.02","10.98","1361376000","20","0.4","","","9.76","",,"1361365200","37.42","1361394000","24.01","1361361600","37.42","1361394000"
"Thu Feb 21 2013","Rain starting in the evening.","rain","1361449613","1361489829","0.37","0.0296","0.1367","1361502000","1","rain","56","1361480400","46.06","1361498400","56","1361480400","43.56","1361498400","29.47","0.63","1017.76","3.15","14.79","1361505600","99","0.72","","","8.67","",,"1361448000","56","1361480400","27.52","1361440800","56","1361480400"
"Fri Feb 22 2013","Overcast throughout the day.","cloudy","1361535942","1361576284","0.4","0.0042","0.0407","1361516400","0.95","rain","51.76","1361563200","44.49","1361628000","51.76","1361563200","44.49","1361628000","46.64","0.92","1016.13","3.53","12.71","1361520000","144","0.99","","","8.78","",,"1361595600","51.76","1361563200","45.77","1361516400","51.76","1361563200"
"Sat Feb 23 2013","Mostly cloudy until evening.","partly-cloudy-day","1361622271","1361662739","0.43","0.0024","0.0239","1361599200","0.91","rain","52.76","1361656800","33.81","1361707200","52.76","1361656800","30.8","1361707200","43.46","0.9","1014.55","0.78","6.31","1361624400","347","0.65","","","6.88","",,"1361682000","52.76","1361656800","38.69","1361682000","52.76","1361656800"
"Sun Feb 24 2013","Partly cloudy overnight.","partly-cloudy-night","1361708599","1361749193","0.46","0","0.0002","1361718000","0","","58.05","1361743200","40.06","1361775600","58.05","1361743200","40.06","1361775600","32.05","0.64","1016.87","2.38","9.95","1361728800","33","0.03","","","9.8","",,"1361707200","58.05","1361743200","30.8","1361707200","58.05","1361743200"
"Mon Feb 25 2013","Mostly cloudy throughout the day.","partly-cloudy-day","1361794925","1361835648","0.49","0.0009","0.0184","1361854800","0.8","rain","59.56","1361826000","45.95","1361883600","59.56","1361826000","42.17","1361869200","36.38","0.63","1010.14","5.37","22.57","1361854800","115","0.55","","","9.53","",,"1361775600","59.56","1361826000","40.06","1361775600","59.56","1361826000"
"Tue Feb 26 2013","Light rain in the morning.","rain","1361881251","1361922101","0.53","0.0107","0.0513","1361865600","0.98","rain","47.41","1361905200","39.91","1361970000","44.43","1361890800","36.37","1361966400","40.48","0.84","1001.85","4.77","23.73","1361858400","193","0.97","","","8.76","",,"1361937600","47.92","1361858400","36.78","1361934000","44.43","1361890800"
"Wed Feb 27 2013","Mostly cloudy throughout the day.","partly-cloudy-day","1361967577","1362008554","0.56","0.0001","0.0004","1361980800","0.09","rain","52.97","1361998800","35.58","1362056400","52.97","1361998800","31.4","1362056400","34.54","0.69","1011.94","4.9","12.83","1361995200","272","0.81","","","9.72","",,"1361970000","52.97","1361998800","36.37","1361966400","52.97","1361998800"
"Thu Feb 28 2013","Mostly cloudy throughout the day.","partly-cloudy-day","1362053901","1362095007","0.6","0","0","","0","","38.37","1362074400","35.09","1362139200","35.54","1362096000","33.54","1362103200","28.8","0.69","1016.01","4.31","12.48","1362052800","300","0.9","","","9.6","",,"1362056400","40.91","1362031200","31.4","1362056400","40.36","1362038400"
"Fri Mar 01 2013","Overcast throughout the day.","cloudy","1362140224","1362181460","0.63","0.0001","0.0015","1362196800","0.19","rain","38.91","1362157200","32.02","1362225600","36.35","1362160800","28.54","1362232800","30.09","0.79","1018.01","2.89","8.87","1362164400","295","0.99","","","8.89","",,"1362200400","38.91","1362157200","30.19","1362200400","36.38","1362117600"
"Sat Mar 02 2013","Overcast throughout the day.","cloudy","1362226547","1362267912","0.67","0.0015","0.0079","1362243600","0.7","snow","35.15","1362243600","26.88","1362315600","30.54","1362247200","22.69","1362315600","29.46","0.87","1019.46","4.35","11.37","1362250800","317","0.97","","","7.82","",,"1362286800","35.15","1362243600","26.2","1362283200","32.97","1362204000"
"Sun Mar 03 2013","Partly cloudy in the morning.","partly-cloudy-day","1362312869","1362354364","0.71","0.0002","0.0009","1362322800","0.13","snow","43.17","1362348000","28.75","1362373200","41.07","1362351600","28.75","1362373200","21.69","0.64","1020.94","3.37","11.75","1362337200","320","0.36","","","9.93","",,"1362315600","43.17","1362348000","22.69","1362315600","41.07","1362351600"
"Mon Mar 04 2013","Mostly cloudy starting in the evening.","partly-cloudy-night","1362399191","1362440815","0.75","0","0","","0","","56.94","1362430800","50.93","1362452400","56.94","1362430800","50.93","1362452400","28.41","0.56","1017.54","3.17","13.84","1362434400","143","0.38","","","9.52","",,"1362376800","56.94","1362430800","29.02","1362376800","56.94","1362430800"
"Tue Mar 05 2013","Heavy rain until afternoon.","rain","1362485512","1362527266","0.78","0.0317","0.2197","1362513600","0.95","rain","57.6","1362506400","33.04","1362556800","57.6","1362506400","26.96","1362556800","43.97","0.82","1012.7","4.49","22.44","1362517200","245","0.9","","","8.71","",,"1362546000","57.6","1362506400","30.48","1362546000","57.6","1362506400"
"Wed Mar 06 2013","Mostly cloudy until evening.","partly-cloudy-day","1362571832","1362613717","0.82","0.0007","0.003","1362589200","0.18","rain","42.99","1362600000","28.18","1362646800","39.87","1362600000","28.18","1362646800","26.16","0.66","1022.96","5.11","15.72","1362567600","318","0.71","","","9.48","",,"1362632400","42.99","1362600000","26.96","1362556800","39.87","1362600000"
"Thu Mar 07 2013","Partly cloudy in the morning.","partly-cloudy-day","1362658152","1362700167","0.86","0","0","","0","","49.84","1362690000","28.47","1362744000","48.34","1362690000","28.47","1362744000","29.24","0.74","1026.71","2.52","8.74","1362679200","10","0.18","","","9.41","",,"1362646800","49.84","1362690000","28.18","1362646800","48.34","1362690000"
"Fri Mar 08 2013","Clear throughout the day.","clear-day","1362744471","1362786617","0.89","0","0","","0","","61.74","1362780000","38.39","1362816000","61.74","1362780000","38.39","1362816000","28.28","0.59","1026.34","1.58","8.04","1362769200","24","0.05","","","8.82","",,"1362744000","61.74","1362780000","28.47","1362744000","61.74","1362780000"
"Sat Mar 09 2013","Partly cloudy until evening.","partly-cloudy-day","1362830790","1362873067","0.93","0.0001","0.0026","1362873600","0.03","rain","65.59","1362862800","52.11","1362916800","65.59","1362862800","52.11","1362916800","33.42","0.49","1021.82","2.96","10.96","1362862800","136","0.23","","","10","",,"1362816000","65.59","1362862800","38.39","1362816000","65.59","1362862800"
"Sun Mar 10 2013","Partly cloudy until morning.","partly-cloudy-day","1362917108","1362959516","0.96","0.0001","0.0012","1362974400","0.07","rain","71.86","1362952800","53.55","1363006800","71.86","1362952800","53.55","1363006800","40.94","0.45","1015.6","5.93","19.59","1362974400","154","0.29","","","9.95","",,"1362916800","71.86","1362952800","52.11","1362916800","71.86","1362952800"
"Mon Mar 11 2013","Heavy rain until afternoon.","rain","1363003429","1363045963","0.99","0.0579","0.2642","1363010400","1","rain","54.91","1363003200","31.48","1363089600","54.91","1363003200","31.48","1363089600","45.05","0.82","1011.79","2.44","21.57","1362985200","218","0.87","","","7.92","",,"1363060800","65.48","1362978000","37.45","1363057200","65.48","1362978000"
"Tue Mar 12 2013","Clear throughout the day.","clear-day","1363089746","1363132412","0.04","0","0.0007","1363107600","0","","55.9","1363125600","33.74","1363165200","55.9","1363125600","33.74","1363165200","32.37","0.68","1018.91","2.67","11.53","1363118400","314","0.14","","","9.68","",,"1363089600","55.9","1363125600","31.48","1363089600","55.9","1363125600"
"Wed Mar 13 2013","Partly cloudy in the morning.","partly-cloudy-night","1363176063","1363218860","0.07","0","0","","0","","49.9","1363208400","26.92","1363262400","46.71","1363212000","26.92","1363262400","26.54","0.57","1025.03","4.13","17.18","1363208400","318","0.13","","","9.65","",,"1363165200","49.9","1363208400","33.74","1363165200","46.71","1363212000"
"Thu Mar 14 2013","Mostly cloudy starting in the afternoon.","partly-cloudy-night","1363262380","1363305309","0.1","0","0.0003","1363291200","0","","53.59","1363294800","38.18","1363338000","53.59","1363294800","38.18","1363338000","22.92","0.53","1028.26","0.86","8.34","1363273200","356","0.24","","","9.72","",,"1363262400","53.59","1363294800","26.92","1363262400","53.59","1363294800"
"Fri Mar 15 2013","Partly cloudy starting in the evening.","partly-cloudy-night","1363348696","1363391757","0.13","0","0.0004","1363359600","0","","74.98","1363381200","54.97","1363435200","74.98","1363381200","54.97","1363435200","38.27","0.52","1018.62","3.4","16.52","1363377600","231","0.08","","","9.66","",,"1363338000","74.98","1363381200","38.18","1363338000","74.98","1363381200"
"Sat Mar 16 2013","Partly cloudy starting in the afternoon, continuing until evening.","partly-cloudy-day","1363435013","1363478205","0.16","0","0.0006","1363464000","0","","75.22","1363471200","54.11","1363500000","75.22","1363471200","54.11","1363500000","46.26","0.53","1013.16","4.7","16.77","1363453200","238","0.13","","","10","",,"1363435200","75.22","1363471200","54.97","1363435200","75.22","1363471200"
"Sun Mar 17 2013","Partly cloudy throughout the day.","partly-cloudy-day","1363521329","1363564653","0.19","0","0","","0","","71.05","1363554000","58.83","1363575600","71.05","1363554000","58.83","1363575600","50.09","0.68","1012.58","3.51","13.85","1363539600","206","0.25","","","10","",,"1363500000","71.05","1363554000","54.11","1363500000","71.05","1363554000"
